"Zip
Code",State,County,Lat,"Place
Name",Long
24594,VA,Pittsylvania,36.6258,Sutherlin,-79.195
24595,VA,Amherst,37.5674,Sweet Briar,-79.0756
24597,VA,Halifax,36.7853,Vernon Hill,-79.1095
24598,VA,Halifax,36.6062,Virgilina,-78.7605
24599,VA,Nelson,37.6399,Wingina,-78.7239
24601,VA,Tazewell,37.1909,Amonate,-81.6387
24602,VA,Tazewell,37.1661,Bandy,-81.6508
24603,VA,Buchanan,37.3532,Big Rock,-82.1968
24604,VA,Tazewell,37.2033,Bishop,-81.5575
24605,VA,Tazewell,37.2526,Bluefield,-81.2712
24606,VA,Tazewell,37.2818,Boissevain,-81.3804
24607,VA,Dickenson,37.2959,Breaks,-82.281
24608,VA,Tazewell,37.0982,Burkes Garden,-81.3409
24609,VA,Tazewell,37.0876,Cedar Bluff,-81.759
24612,VA,Tazewell,37.0945,Doran,-81.818
24613,VA,Tazewell,37.271,Falls Mills,-81.3182
24614,VA,Buchanan,37.2967,Grundy,-82.1061
24619,VA,Tazewell,37.1355,Horsepen,-81.5634
24620,VA,Buchanan,37.4017,Hurley,-82.0262
24622,VA,Tazewell,37.2094,Jewell Ridge,-81.7956
24624,VA,Buchanan,37.2023,Keen Mountain,-81.9862
24627,VA,Buchanan,37.288,Mavisdale,-82.0274
24628,VA,Buchanan,37.288,Maxie,-82.0274
24630,VA,Tazewell,37.1756,North Tazewell,-81.5399
24631,VA,Buchanan,37.2138,Oakwood,-81.9917
24634,VA,Buchanan,37.2746,Pilgrims Knob,-81.9024
24635,VA,Tazewell,37.3054,Pocahontas,-81.3425
24637,VA,Tazewell,37.0596,Pounding Mill,-81.7301
24639,VA,Buchanan,37.1481,Raven,-81.8896
24640,VA,Tazewell,37.1134,Red Ash,-81.871
24641,VA,Tazewell,37.0941,Richlands,-81.8123
24646,VA,Buchanan,37.1276,Rowe,-82.0274
24647,VA,Buchanan,37.1573,Shortt Gap,-81.8729
24649,VA,Russell,37.0738,Swords Creek,-81.9084
24651,VA,Tazewell,37.1078,Tazewell,-81.51
24656,VA,Buchanan,37.1738,Vansant,-82.1277
24657,VA,Buchanan,37.2251,Whitewood,-81.8605
24658,VA,Buchanan,37.288,Wolford,-82.0274
24701,WV,Mercer,37.2698,Bluefield,-81.2223
24712,WV,Mercer,37.4323,Athens,-80.9974
24714,WV,Mercer,37.4909,Beeson,-81.2062
24715,WV,Mercer,37.3321,Bramwell,-81.3256
24716,WV,Wyoming,37.5376,Bud,-81.3793
24719,WV,Wyoming,37.4909,Covel,-81.3226
24724,WV,Mercer,37.3309,Freeman,-81.2998
24726,WV,Wyoming,37.5054,Herndon,-81.3404
24729,WV,Mercer,37.4401,Hiawatha,-81.244
24731,WV,Mercer,37.3971,Kegley,-81.1318
24732,WV,Mercer,37.3448,Kellysville,-80.9279
24733,WV,Mercer,37.442,Lashmeet,-81.2138
24736,WV,Mercer,37.4201,Matoaka,-81.2432
24737,WV,Mercer,37.3539,Montcalm,-81.2518
24738,WV,Mercer,37.3015,Nemours,-81.3043
24739,WV,Mercer,37.3662,Princeton,-81.1026
24740,WV,Mercer,37.3799,Princeton,-81.1175
24747,WV,Mercer,37.4142,Rock,-81.1784
24751,WV,Mercer,37.3073,Wolfe,-81.3287
24801,WV,McDowell,37.4329,Welch,-81.5846
24808,WV,McDowell,37.3362,Anawalt,-81.4151
24811,WV,McDowell,37.4126,Avondale,-81.7843
24813,WV,McDowell,37.3407,Bartley,-81.7376
24815,WV,McDowell,37.2687,Berwind,-81.6668
24816,WV,McDowell,37.4643,Big Sandy,-81.6982
24817,WV,McDowell,37.3518,Bradshaw,-81.7987
24818,WV,Wyoming,37.5988,Brenton,-81.6264
24822,WV,Wyoming,37.6309,Clear Fork,-81.6829
24823,WV,Wyoming,37.6696,Coal Mountain,-81.7284
24826,WV,McDowell,37.2779,Cucumber,-81.6268
24827,WV,Wyoming,37.7329,Cyclone,-81.6887
24828,WV,McDowell,37.4784,Davy,-81.6534
24829,WV,McDowell,37.3752,Eckman,-81.6539
24830,WV,McDowell,37.3354,Elbert,-81.5393
24831,WV,McDowell,37.3857,Elkhorn,-81.4109
24834,WV,Wyoming,37.5532,Fanrock,-81.6305
24836,WV,McDowell,37.3658,Gary,-81.5544
24839,WV,Wyoming,37.563,Hanover,-81.8136
24843,WV,McDowell,37.474,Hensley,-81.6998
24844,WV,McDowell,37.4499,Iaeger,-81.812
24845,WV,Wyoming,37.5221,Ikes Fork,-81.8043
24846,WV,McDowell,37.5301,Isaban,-81.8882
24847,WV,Wyoming,37.5734,Itmann,-81.4182
24848,WV,McDowell,37.2937,Jenkinjones,-81.4259
24849,WV,Wyoming,37.6608,Jesse,-81.5628
24850,WV,McDowell,37.3324,Jolo,-81.8316
24851,WV,Mingo,37.5887,Justice,-81.8354
24853,WV,McDowell,37.4421,Kimball,-81.512
24854,WV,Wyoming,37.744,Kopperston,-81.575
24855,WV,McDowell,37.4082,Kyle,-81.4257
24857,WV,Wyoming,37.6033,Lynco,-81.54
24859,WV,Wyoming,37.6033,Marianna,-81.54
24860,WV,Wyoming,37.6624,Matheny,-81.607
24861,WV,McDowell,37.3709,Maybeury,-81.3665
24862,WV,McDowell,37.5048,Mohawk,-81.9151
24866,WV,McDowell,37.2637,Newhall,-81.6187
24867,WV,Wyoming,37.5701,New Richmond,-81.4887
24868,WV,McDowell,37.4194,Northfork,-81.4058
24869,WV,Wyoming,37.5682,North Spring,-81.8254
24870,WV,Wyoming,37.7407,Oceana,-81.5831
24871,WV,McDowell,37.3493,Pageton,-81.4654
24872,WV,McDowell,37.4834,Panther,-81.896
24873,WV,McDowell,37.3315,Paynesville,-81.8915
24874,WV,Wyoming,37.584,Pineville,-81.5336
24878,WV,McDowell,37.4223,Premier,-81.6437
24879,WV,McDowell,37.3244,Raysal,-81.7614
24880,WV,Wyoming,37.6033,Rock View,-81.54
24881,WV,McDowell,37.4504,Roderfield,-81.7057
24882,WV,Wyoming,37.6197,Simon,-81.7586
24884,WV,McDowell,37.2384,Squire,-81.6098
24887,WV,McDowell,37.3712,Switchback,-81.3857
24888,WV,McDowell,37.3687,Thorpe,-81.5165
24892,WV,McDowell,37.3012,War,-81.6909
24894,WV,McDowell,37.2929,Warriormine,-81.6971
24895,WV,McDowell,37.3752,Wilcoe,-81.6539
24898,WV,Wyoming,37.6033,Wyoming,-81.54
24901,WV,Greenbrier,37.8083,Lewisburg,-80.4407
24902,WV,Greenbrier,37.7747,Fairlea,-80.4615
24910,WV,Greenbrier,37.7371,Alderson,-80.661
24915,WV,Pocahontas,38.4546,Arbovale,-79.7934
24916,WV,Greenbrier,37.8313,Asbury,-80.5747
24918,WV,Monroe,37.498,Ballard,-80.7614
24920,WV,Pocahontas,38.5513,Bartow,-79.7952
24924,WV,Pocahontas,38.186,Buckeye,-80.1345
24925,WV,Greenbrier,37.7807,Caldwell,-80.394
24927,WV,Pocahontas,38.388,Cass,-79.9906
24931,WV,Greenbrier,37.9397,Crawley,-80.6309
24934,WV,Pocahontas,38.3636,Dunmore,-79.8556
24935,WV,Summers,37.5608,Forest Hill,-80.8111
24938,WV,Greenbrier,37.9154,Frankford,-80.3353
24941,WV,Monroe,37.589,Gap Mills,-80.3401
24943,WV,Greenbrier,37.8268,Grassy Meadows,-80.7209
24944,WV,Pocahontas,38.4097,Green Bank,-79.8015
24945,WV,Monroe,37.5435,Greenville,-80.6826
24946,WV,Pocahontas,38.1109,Hillsboro,-80.2641
24951,WV,Monroe,37.4817,Lindside,-80.6203
24954,WV,Pocahontas,38.2586,Marlinton,-80.1046
24957,WV,Greenbrier,37.8765,Maxwelton,-80.4192
24962,WV,Summers,37.6621,Pence Springs,-80.7202
24963,WV,Monroe,37.4147,Peterstown,-80.7686
24966,WV,Greenbrier,37.9922,Renick,-80.3653
24970,WV,Greenbrier,37.7418,Ronceverte,-80.4626
24974,WV,Monroe,37.6654,Secondcreek,-80.454
24976,WV,Monroe,37.6643,Sinks Grove,-80.5409
24977,WV,Greenbrier,37.8772,Smoot,-80.668
24981,WV,Summers,37.6491,Talcott,-80.7461
24983,WV,Monroe,37.5802,Union,-80.5248
24984,WV,Monroe,37.4645,Waiteville,-80.4634
24985,WV,Monroe,37.5937,Wayside,-80.7458
24986,WV,Greenbrier,37.7827,White Sulphur Springs,-80.3129
24991,WV,Greenbrier,37.9701,Williamsburg,-80.4923
24993,WV,Monroe,37.552,Wolfcreek,-80.5397
25002,WV,Fayette,38.0413,Alloy,-81.0648
25003,WV,Kanawha,38.2868,Alum Creek,-81.8051
25005,WV,Roane,38.5687,Amma,-81.2657
25007,WV,Raleigh,37.8334,Arnett,-81.4301
25008,WV,Raleigh,37.94,Artie,-81.3545
25009,WV,Boone,38.1823,Ashford,-81.7113
25011,WV,Putnam,38.5086,Bancroft,-81.841
25015,WV,Kanawha,38.2324,Belle,-81.5024
25019,WV,Clay,38.3729,Bickmore,-81.0868
25021,WV,Boone,37.9218,Bim,-81.6893
25022,WV,Logan,37.8784,Blair,-81.8279
25024,WV,Boone,38.1412,Bloomingrose,-81.6367
25025,WV,Kanawha,38.3121,Blount,-81.4052
25026,WV,Kanawha,38.4908,Blue Creek,-81.3928
25028,WV,Boone,37.9543,Bob White,-81.7185
25030,WV,Clay,38.4498,Bomont,-81.2323
25031,WV,Fayette,38.1519,Boomer,-81.2656
25033,WV,Putnam,38.6092,Buffalo,-81.95
25035,WV,Kanawha,38.193,Cabin Creek,-81.4984
25036,WV,Fayette,38.1943,Cannelton,-81.2959
25039,WV,Kanawha,38.2212,Cedar Grove,-81.4279
25040,WV,Fayette,38.1237,Charlton Heights,-81.234
25043,WV,Clay,38.4764,Clay,-81.0696
25044,WV,Raleigh,37.9162,Clear Creek,-81.3443
25045,WV,Kanawha,38.4539,Clendenin,-81.3572
25047,WV,Logan,37.8332,Clothier,-81.9024
25048,WV,Raleigh,37.9439,Colcord,-81.4369
25049,WV,Boone,38.1372,Comfort,-81.5962
25051,WV,Boone,38.1591,Costa,-81.7092
25053,WV,Boone,38.0809,Danville,-81.834
25054,WV,Kanawha,38.0737,Dawes,-81.4511
25057,WV,Fayette,38.1268,Deep Water,-81.2637
25059,WV,Nicholas,38.2509,Dixie,-81.1932
25060,WV,Raleigh,37.9622,Dorothy,-81.4968
25061,WV,Kanawha,38.2968,Drybranch,-81.5547
25062,WV,Raleigh,37.8749,Dry Creek,-81.4412
25063,WV,Clay,38.5647,Duck,-80.9764
25064,WV,Kanawha,38.3683,Dunbar,-81.7425
25067,WV,Kanawha,38.2099,East Bank,-81.4381
25070,WV,Putnam,38.5436,Eleanor,-81.9414
25071,WV,Kanawha,38.4429,Elkview,-81.4804
25075,WV,Kanawha,38.0505,Eskdale,-81.4227
25076,WV,Logan,37.8665,Ethel,-81.9123
25079,WV,Kanawha,38.4951,Falling Rock,-81.3984
25081,WV,Boone,38.0908,Foster,-81.7659
25082,WV,Putnam,38.5517,Fraziers Bottom,-82.0111
25083,WV,Kanawha,38.0704,Gallagher,-81.3625
25085,WV,Fayette,38.1689,Gauley Bridge,-81.196
25086,WV,Kanawha,38.2154,Glasgow,-81.4246
25088,WV,Clay,38.4658,Glen,-81.0507
25090,WV,Fayette,38.1532,Glen Ferris,-81.2148
25093,WV,Boone,37.987,Gordon,-81.6954
25102,WV,Kanawha,38.1879,Handley,-81.3657
25103,WV,Kanawha,38.207,Hansford,-81.3929
25106,WV,Mason,38.8265,Henderson,-82.1364
25107,WV,Kanawha,38.1942,Hernshaw,-81.613
25108,WV,Boone,37.9581,Hewett,-81.8509
25109,WV,Putnam,38.5329,Hometown,-81.8612
25110,WV,Kanawha,38.2095,Hugheston,-81.3726
25111,WV,Clay,38.3498,Indore,-81.1269
25112,WV,Kanawha,38.2825,Institute,-81.5651
25113,WV,Clay,38.5357,Ivydale,-81.0348
25114,WV,Boone,37.9715,Jeffrey,-81.8215
25115,WV,Fayette,38.1426,Kanawha Falls,-81.2065
25118,WV,Fayette,38.1249,Kimberly,-81.3217
25119,WV,Fayette,38.0407,Kincaid,-81.2701
25121,WV,Logan,37.9204,Lake,-81.9034
25123,WV,Mason,38.7048,Leon,-81.9145
25124,WV,Putnam,38.62,Liberty,-81.7678
25125,WV,Clay,38.3366,Lizemores,-81.1633
25126,WV,Kanawha,38.196,London,-81.3714
25130,WV,Boone,38.0444,Madison,-81.7938
25132,WV,Kanawha,38.2583,Mammoth,-81.3509
25133,WV,Clay,38.4939,Maysel,-81.1227
25134,WV,Kanawha,38.1523,Miami,-81.4479
25136,WV,Fayette,38.1725,Montgomery,-81.3222
25139,WV,Fayette,38.1399,Mount Carbon,-81.2931
25140,WV,Raleigh,37.8676,Naoma,-81.4873
25141,WV,Clay,38.6271,Nebo,-81.0257
25142,WV,Boone,38.153,Nellis,-81.7321
25143,WV,Kanawha,38.4193,Nitro,-81.8293
25148,WV,Boone,38.0492,Orgas,-81.5688
25149,WV,Boone,37.9971,Ottawa,-81.717
25152,WV,Fayette,38.0529,Page,-81.2698
25154,WV,Boone,38.125,Peytona,-81.7018
25156,WV,Kanawha,38.402,Pinch,-81.4611
25159,WV,Putnam,38.4791,Poca,-81.7838
25160,WV,Kanawha,38.2904,Pond Gap,-81.2866
25161,WV,Fayette,38.099,Powellton,-81.324
25162,WV,Kanawha,38.2101,Pratt,-81.3851
25164,WV,Clay,38.4912,Procious,-81.1989
25165,WV,Boone,38.141,Racine,-81.6588
25168,WV,Putnam,38.5463,Red House,-81.9045
25169,WV,Boone,38.1486,Ridgeview,-81.7725
25173,WV,Fayette,38.0973,Robson,-81.2488
25174,WV,Raleigh,37.8547,Rock Creek,-81.4184
25177,WV,Kanawha,38.3774,Saint Albans,-81.8305
25180,WV,Raleigh,37.7901,Saxon,-81.4346
25181,WV,Boone,38.0971,Seth,-81.6393
25183,WV,Logan,37.9204,Sharples,-81.8293
25185,WV,Fayette,38.0413,Mount Olive,-81.0648
25186,WV,Fayette,38.1812,Smithers,-81.3071
25187,WV,Mason,38.712,Southside,-81.9966
25193,WV,Boone,38.0091,Sylvester,-81.5492
25201,WV,Kanawha,38.2968,Tad,-81.5547
25202,WV,Kanawha,38.3357,Tornado,-81.8476
25203,WV,Boone,37.9863,Turtle Creek,-81.9427
25204,WV,Boone,37.926,Twilight,-81.6141
25205,WV,Boone,38.0428,Uneeda,-81.8053
25206,WV,Boone,37.9712,Van,-81.7022
25208,WV,Boone,37.9034,Wharton,-81.6773
25209,WV,Boone,37.9916,Whitesville,-81.5422
25211,WV,Clay,38.4662,Widen,-80.8573
25213,WV,Putnam,38.5072,Winfield,-81.89
25214,WV,Kanawha,38.1852,Winifrede,-81.5587
25231,WV,Jackson,38.6104,Advent,-81.5587
25234,WV,Calhoun,38.8227,Arnoldsburg,-81.1551
25235,WV,Calhoun,38.6686,Chloe,-81.0944
25239,WV,Jackson,38.8633,Cottageville,-81.8186
25241,WV,Jackson,38.8113,Evans,-81.7909
25243,WV,Roane,38.7034,Gandeeville,-81.4243
25244,WV,Jackson,38.7706,Gay,-81.5532
25245,WV,Jackson,38.707,Given,-81.7223
25247,WV,Mason,39.004,Hartford,-81.989
25248,WV,Jackson,38.6232,Kenna,-81.6217
25251,WV,Roane,38.6063,Left Hand,-81.2467
25252,WV,Jackson,38.8888,Le Roy,-81.5326
25253,WV,Mason,38.9311,Letart,-81.9751
25259,WV,Roane,38.6641,Looneyville,-81.2822
25260,WV,Mason,39.0064,Mason,-82.0282
25261,WV,Calhoun,38.8015,Millstone,-81.0962
25262,WV,Jackson,38.8962,Millwood,-81.8248
25264,WV,Jackson,38.8639,Mount Alto,-81.8784
25265,WV,Mason,38.9863,New Haven,-81.9652
25266,WV,Roane,38.606,Newton,-81.1623
25267,WV,Gilmer,38.8802,Normantown,-80.9419
25268,WV,Calhoun,38.7481,Orma,-81.0998
25270,WV,Roane,38.8889,Reedy,-81.4399
25271,WV,Jackson,38.809,Ripley,-81.702
25275,WV,Jackson,38.9093,Sandyville,-81.6543
25276,WV,Roane,38.7897,Spencer,-81.3303
25285,WV,Clay,38.5432,Wallback,-81.1114
25286,WV,Roane,38.6023,Walton,-81.3958
25287,WV,Mason,38.9574,West Columbia,-82.0517
25301,WV,Kanawha,38.349,Charleston,-81.6306
25302,WV,Kanawha,38.4015,Charleston,-81.5841
25303,WV,Kanawha,38.3684,South Charleston,-81.6996
25304,WV,Kanawha,38.3173,Charleston,-81.5903
25305,WV,Kanawha,38.3358,Charleston,-81.6123
25306,WV,Kanawha,38.3175,Charleston,-81.5274
25309,WV,Kanawha,38.3684,South Charleston,-81.6996
25311,WV,Kanawha,38.349,Charleston,-81.5993
25312,WV,Kanawha,38.4096,Charleston,-81.6747
25313,WV,Kanawha,38.4142,Charleston,-81.7582
25314,WV,Kanawha,38.3274,Charleston,-81.669
25315,WV,Kanawha,38.2351,Charleston,-81.5536
25317,WV,Kanawha,38.3356,Charleston,-81.6138
25320,WV,Kanawha,38.5428,Charleston,-81.6334
25321,WV,Kanawha,38.3498,Charleston,-81.6326
25322,WV,Kanawha,38.3498,Charleston,-81.6326
25323,WV,Kanawha,38.3498,Charleston,-81.6326
25324,WV,Kanawha,38.3498,Charleston,-81.6326
25325,WV,Kanawha,38.3498,Charleston,-81.6326
25326,WV,Kanawha,38.2968,Charleston,-81.5547
25327,WV,Kanawha,38.3498,Charleston,-81.6326
25328,WV,Kanawha,38.3498,Charleston,-81.6326
25329,WV,Kanawha,38.3498,Charleston,-81.6326
25330,WV,Kanawha,38.3498,Charleston,-81.6326
25331,WV,Kanawha,38.3498,Charleston,-81.6326
25332,WV,Kanawha,38.3498,Charleston,-81.6326
25333,WV,Kanawha,38.3498,Charleston,-81.6326
25334,WV,Kanawha,38.3498,Charleston,-81.6326
25335,WV,Kanawha,38.3498,Charleston,-81.6326
25336,WV,Kanawha,38.3498,Charleston,-81.6326
25337,WV,Kanawha,38.3498,Charleston,-81.6326
25338,WV,Kanawha,38.3498,Charleston,-81.6326
25339,WV,Kanawha,38.3498,Charleston,-81.6326
25350,WV,Kanawha,38.3498,Charleston,-81.6326
25356,WV,Kanawha,38.2968,Charleston,-81.5547
25357,WV,Kanawha,38.2968,Charleston,-81.5547
25358,WV,Kanawha,38.2968,Charleston,-81.5547
25360,WV,Kanawha,38.2968,Charleston,-81.5547
25361,WV,Kanawha,38.2968,Charleston,-81.5547
25362,WV,Kanawha,38.2968,Charleston,-81.5547
25364,WV,Kanawha,38.2968,Charleston,-81.5547
25365,WV,Kanawha,38.2968,Charleston,-81.5547
25375,WV,Kanawha,38.3498,Charleston,-81.6326
25387,WV,Kanawha,38.3498,Charleston,-81.6326
25389,WV,Kanawha,38.354,Charleston,-81.6394
25392,WV,Kanawha,38.3498,Charleston,-81.6326
25396,WV,Kanawha,38.3498,Charleston,-81.6326
25401,WV,Berkeley,39.4567,Martinsburg,-77.9727
25402,WV,Berkeley,39.4562,Martinsburg,-77.9639
25403,WV,Berkeley,39.5227,Martinsburg,-77.9747
25404,WV,Berkeley,39.4852,Martinsburg,-77.8954
25405,WV,Berkeley,39.4092,Martinsburg,-77.9615
25410,WV,Jefferson,39.3159,Bakerton,-77.8772
25411,WV,Morgan,39.5526,Berkeley Springs,-78.1877
25413,WV,Berkeley,39.3276,Bunker Hill,-78.0487
25414,WV,Jefferson,39.2771,Charles Town,-77.8563
25419,WV,Berkeley,39.5865,Falling Waters,-77.8852
25420,WV,Berkeley,39.378,Gerrardstown,-78.1141
25421,WV,Berkeley,39.3813,Glengary,-78.1435
25422,WV,Morgan,39.5836,Great Cacapon,-78.3331
25423,WV,Jefferson,39.314,Halltown,-77.7978
25425,WV,Jefferson,39.3153,Harpers Ferry,-77.7694
25427,WV,Berkeley,39.5214,Hedgesville,-78.0912
25428,WV,Berkeley,39.3701,Inwood,-78.0242
25430,WV,Jefferson,39.322,Kearneysville,-77.9588
25431,WV,Hampshire,39.4976,Levels,-78.5508
25432,WV,Jefferson,39.294,Millville,-77.7858
25434,WV,Morgan,39.4923,Paw Paw,-78.4586
25437,WV,Hampshire,39.4572,Points,-78.5641
25438,WV,Jefferson,39.2995,Ranson,-77.8606
25440,WV,Berkeley,39.2973,Ridgeway,-78.0717
25441,WV,Jefferson,39.3159,Rippon,-77.8772
25442,WV,Jefferson,39.3716,Shenandoah Junction,-77.8229
25443,WV,Jefferson,39.4311,Shepherdstown,-77.8158
25444,WV,Hampshire,39.4026,Slanesville,-78.506
25446,WV,Jefferson,39.2338,Summit Point,-77.9586
25501,WV,Lincoln,38.1609,Alkol,-81.984
25502,WV,Mason,38.6575,Apple Grove,-82.1068
25503,WV,Mason,38.6032,Ashton,-82.1123
25504,WV,Cabell,38.3893,Barboursville,-82.296
25505,WV,Logan,38.0043,Big Creek,-82.0401
25506,WV,Lincoln,38.2694,Branchland,-82.2684
25507,WV,Wayne,38.3965,Ceredo,-82.5588
25508,WV,Logan,37.9737,Chapmanville,-82.0174
25510,WV,Cabell,38.4198,Culloden,-82.069
25511,WV,Wayne,38.0231,Dunlow,-82.4315
25512,WV,Wayne,38.1995,East Lynn,-82.3279
25514,WV,Wayne,38.1335,Fort Gay,-82.5541
25515,WV,Mason,38.765,Gallipolis Ferry,-82.1535
25517,WV,Wayne,38.1321,Genoa,-82.4183
25520,WV,Mason,38.5909,Glenwood,-82.1773
25521,WV,Lincoln,38.2197,Griffithsville,-81.9995
25523,WV,Lincoln,38.2896,Hamlin,-82.1047
25524,WV,Lincoln,38.0341,Harts,-82.1008
25526,WV,Putnam,38.4257,Hurricane,-81.9943
25529,WV,Boone,38.1264,Julian,-81.8642
25530,WV,Wayne,38.3569,Kenova,-82.5255
25534,WV,Wayne,38.0915,Kiahsville,-82.3274
25535,WV,Wayne,38.3305,Lavalette,-82.4287
25537,WV,Cabell,38.477,Lesage,-82.2957
25540,WV,Lincoln,38.1602,Midkiff,-82.0541
25541,WV,Cabell,38.414,Milton,-82.1458
25544,WV,Lincoln,38.2198,Myra,-82.1351
25545,WV,Cabell,38.4529,Ona,-82.2181
25547,WV,Logan,37.9298,Pecks Mill,-81.9654
25550,WV,Mason,38.8632,Point Pleasant,-82.1132
25555,WV,Wayne,38.23,Prichard,-82.5753
25557,WV,Lincoln,38.097,Ranger,-82.1633
25559,WV,Cabell,38.3265,Salt Rock,-82.247
25560,WV,Putnam,38.4501,Scott Depot,-81.9005
25562,WV,Wayne,38.3432,Shoals,-82.4905
25564,WV,Lincoln,38.2559,Sod,-81.891
25565,WV,Lincoln,38.1057,Spurlockville,-82.0272
25567,WV,Lincoln,38.2312,Sumerco,-81.9115
25569,WV,Putnam,38.4754,Teays,-81.8805
25570,WV,Wayne,38.2258,Wayne,-82.4339
25571,WV,Lincoln,38.2886,West Hamlin,-82.1843
25572,WV,Lincoln,38.1615,Woodville,-81.8921
25573,WV,Lincoln,38.2193,Yawkey,-81.9568
25601,WV,Logan,37.8487,Logan,-81.9935
25606,WV,Logan,37.7687,Accoville,-81.8371
25607,WV,Logan,37.7959,Amherstdale,-81.7833
25608,WV,Mingo,37.584,Baisden,-81.9051
25611,WV,Logan,37.6907,Bruno,-81.869
25612,WV,Logan,37.7662,Chauncey,-81.9876
25614,WV,Logan,37.8332,Cora,-81.9024
25617,WV,Logan,37.7265,Davin,-81.8057
25621,WV,Mingo,37.6366,Gilbert,-81.9501
25624,WV,Logan,37.9023,Henlawson,-81.9882
25625,WV,Logan,37.83,Holden,-82.0585
25628,WV,Logan,37.7562,Kistler,-81.8601
25630,WV,Logan,37.7957,Lorado,-81.7148
25632,WV,Logan,37.7656,Lyburn,-81.9217
25634,WV,Logan,37.7307,Mallory,-81.8379
25635,WV,Logan,37.7357,Man,-81.8754
25637,WV,Logan,37.8464,Mount Gay,-82.0485
25638,WV,Logan,37.7557,Omar,-81.9996
25639,WV,Logan,37.8752,Peach Creek,-81.9826
25644,WV,Logan,37.8332,Sarah Ann,-81.9024
25646,WV,Logan,37.8303,Stollings,-81.9639
25647,WV,Logan,37.7846,Switzer,-81.9908
25649,WV,Logan,37.8445,Verdunville,-82.0551
25650,WV,Mingo,37.6634,Verner,-81.8504
25651,WV,Mingo,37.5554,Wharncliffe,-81.9657
25652,WV,Logan,37.8035,Whitman,-82.0466
25653,WV,Logan,37.8279,Wilkinson,-81.9976
25654,WV,Logan,37.7818,Yolyn,-81.892
25661,WV,Mingo,37.6902,Williamson,-82.2642
25665,WV,Mingo,37.7214,Borderland,-82.3084
25666,WV,Mingo,37.9198,Breeden,-82.2547
25667,WV,Mingo,37.7047,Chattaroy,-82.2739
25669,WV,Wayne,37.9389,Crum,-82.4624
25670,WV,Mingo,37.7189,Delbarton,-82.1931
25671,WV,Mingo,37.8703,Dingess,-82.1951
25672,WV,Mingo,37.7431,Edgarton,-82.108
25674,WV,Mingo,37.8642,Kermit,-82.3741
25676,WV,Mingo,37.7431,Lenore,-82.108
25678,WV,Mingo,37.5903,Matewan,-82.0652
25685,WV,Mingo,37.7898,Naugatuck,-82.349
25686,WV,Mingo,37.7431,Newtown,-82.108
25688,WV,Mingo,37.6265,North Matewan,-82.1482
25690,WV,Mingo,37.6898,Ragland,-82.1244
25691,WV,Mingo,37.6498,Rawl,-82.2196
25692,WV,Mingo,37.6484,Red Jacket,-82.1401
25696,WV,Mingo,37.6693,Varney,-82.1221
25699,WV,Wayne,37.9537,Wilsondale,-82.3276
25701,WV,Cabell,38.4097,Huntington,-82.4423
25702,WV,Cabell,38.4286,Huntington,-82.3911
25703,WV,Cabell,38.4211,Huntington,-82.4227
25704,WV,Cabell,38.3849,Huntington,-82.5036
25705,WV,Cabell,38.4096,Huntington,-82.369
25706,WV,Cabell,38.4134,Huntington,-82.2774
25707,WV,Cabell,38.4134,Huntington,-82.2774
25708,WV,Cabell,38.4192,Huntington,-82.4452
25709,WV,Wayne,38.4192,Huntington,-82.4452
25710,WV,Cabell,38.4192,Huntington,-82.4452
25711,WV,Cabell,38.4134,Huntington,-82.2774
25712,WV,Cabell,38.4134,Huntington,-82.2774
25713,WV,Cabell,38.4134,Huntington,-82.2774
25714,WV,Cabell,38.4134,Huntington,-82.2774
25715,WV,Cabell,38.4134,Huntington,-82.2774
25716,WV,Cabell,38.4134,Huntington,-82.2774
25717,WV,Cabell,38.4192,Huntington,-82.4452
25718,WV,Cabell,38.4192,Huntington,-82.4452
25719,WV,Cabell,38.4192,Huntington,-82.4452
25720,WV,Cabell,38.4134,Huntington,-82.2774
25721,WV,Cabell,38.4192,Huntington,-82.4452
25722,WV,Cabell,38.4192,Huntington,-82.4452
25723,WV,Cabell,38.4192,Huntington,-82.4452
25724,WV,Cabell,38.4192,Huntington,-82.4452
25725,WV,Cabell,38.4134,Huntington,-82.2774
25726,WV,Cabell,38.4134,Huntington,-82.2774
25727,WV,Cabell,38.4134,Huntington,-82.2774
25728,WV,Cabell,38.4134,Huntington,-82.2774
25729,WV,Cabell,38.4134,Huntington,-82.2774
25755,WV,Cabell,38.4221,Huntington,-82.4317
25770,WV,Cabell,38.4134,Huntington,-82.2774
25771,WV,Cabell,38.4134,Huntington,-82.2774
25772,WV,Cabell,38.4134,Huntington,-82.2774
25773,WV,Cabell,38.4134,Huntington,-82.2774
25774,WV,Cabell,38.4134,Huntington,-82.2774
25775,WV,Cabell,38.4134,Huntington,-82.2774
25776,WV,Cabell,38.4134,Huntington,-82.2774
25777,WV,Cabell,38.4134,Huntington,-82.2774
25778,WV,Cabell,38.4134,Huntington,-82.2774
25779,WV,Cabell,38.4134,Huntington,-82.2774
25801,WV,Raleigh,37.7932,Beckley,-81.2061
25802,WV,Raleigh,37.7489,Beckley,-81.2245
25810,WV,Wyoming,37.5893,Allen Junction,-81.3507
25811,WV,Wyoming,37.6033,Amigo,-81.54
25812,WV,Fayette,38.1369,Ansted,-81.0955
